,id,name,img,grade,lat,lng,phoneNumber,address,naver_map_url,address2
0,0,웰씨짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201109_117%2F16049164886477k4Ho_JPEG%2FVQgjwLMNqPaMSc5QzYAK5w1N.jpg,,37.4971636638659,127.05144014643,02-566-6301,서울특별시 강남구 선릉로63길 9 (역삼동),1013619828,서울 강남구 선릉로63길 9 백림빌딩 3~5층
1,1,TABFIT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210721_48%2F1626843938799iewrH_JPEG%2FnNnsXfI0hWUU9A72qfUaQlZX.jpg,5.0,37.5025429850853,127.057405670704,565-1259,"서울특별시 강남구 역삼로 458, 지하1층 (대치동, 영미빌딩)",1665922642,서울 강남구 역삼로 458 지하 1층
2,2,잭스 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200508_166%2F1588917361641dEFYW_JPEG%2FFKeaRrWbpwK8wa7_OWAdAYPJ.jpg,,37.5092881401613,127.0336685757,518-8974,서울특별시 강남구 논현로116길 6 (논현동),13134547,서울 강남구 논현로116길 6 B2 잭스피트니스
3,3,드림팩토리짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211116_294%2F1637023325060kKtRK_JPEG%2FKakaoTalk_20211104_215025277_02.jpg,,37.5024234615446,127.03584672288,566-7095,"서울특별시 강남구 논현로 513 (역삼동,2층)",1201523927,"서울 강남구 논현로 513 지상2층,지하1층,지하2층"
4,4,헬스보이짐 선릉점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_195%2F1652135851512UacKU_JPEG%2FKakaoTalk_20220510_073706815.jpg,,37.5039741806376,127.045763234822,562-4228,"서울특별시 강남구 테헤란로 317 (역삼동,지층)",1891416924,서울 강남구 테헤란로 317 B1층
5,5,헬스보이짐 강남역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_243%2F1656539618820AL4P5_JPEG%2F1.jpg,4.9,37.4964929427239,127.029697867857,562-0161,"서울특별시 강남구 테헤란로2길 27, 지하1,2층 (역삼동)",1650445992,서울 강남구 테헤란로2길 27 지하1층
6,6,GOTO 논현,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191220_94%2F15768328937005dwls_JPEG%2FI9Pc7YFabClhHGrsYsr_9T3B.jpg,4.9,37.5115128453594,127.021574479445,,"서울특별시 강남구 강남대로 556, 논현빌딩 지하1층 (논현동)",38642279,서울 강남구 강남대로 556 논현빌딩 지하1층 고투 논현점
7,7,U.N.D 퍼스널트레이닝,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211101_143%2F1635751652341t2GsR_JPEG%2Fc3-IOl9m71PgLUtkiA23Xa3q.jpeg.jpg,,37.5242526242411,127.045061565922,02-518-5777,"서울특별시 강남구 도산대로 447 (청담동,(2층))",13567485,서울 강남구 도산대로 447 2층 UND퍼스널트레이닝센터
8,8,피트니스 라운지 도곡점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220719_7%2F1658234773270OsKz5_JPEG%2F%2528dot_kim%2529_butfit_crop_-43.jpg,,37.4888657676631,127.052014632509,,"서울특별시 강남구 언주로30길 21, B201-2호 (도곡동, 아카데미스위트)",1342122485,서울 강남구 언주로30길 21 아카데미스위트빌딩 B2층
9,9,GOTO 수서,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191220_282%2F15768299831158syhO_JPEG%2Fy8PjoS9rXrSFLKIE3M8xrPpq.jpg,3.93,37.4926581736143,127.075584863879,02-554-5041,"서울특별시 강남구 개포로 615 (개포동,석탑프라자 7층)",1198361008,서울 강남구 개포로 615 석탑프라자 7층 고투 수서점
10,10,헬스 IHL PT studio,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190529_90%2F1559101270520feHut_JPEG%2FhBCK3Gs2jrzYZ_jQd3t27iuu.jpeg.jpg,,37.5224812075002,127.054764237271,070-4415-8970,"서울특별시 강남구 학동로97길 42 (청담동,키즈12 빌딩 6층)",38654978,서울 강남구 학동로97길 42 청담동교육연구시설
11,11,저스트짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191119_48%2F1574152253474VRn8S_JPEG%2Fw7ujw-JCAVCiFbQiD2NYoup6.JPG.jpg,,37.4930900713112,127.034174004352,,"서울특별시 강남구 역삼로8길 15, 지하1층, 1층 (역삼동)",20043135,서울 강남구 역삼로8길 15 1층 저스트짐
12,12,BNB 퍼스널 트레이닝 스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201202_229%2F16068764314008KfYf_JPEG%2F0d4TeFWk9faxeX0QEmztRwgU.jpg,,37.5262710080147,127.036286438218,,"서울특별시 강남구 압구정로46길 35, 2층 (신사동)",33868598,서울 강남구 압구정로46길 35 압구정모빌딩 2층
13,13,닥터피티,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180309_159%2F1520579440386akXN8_JPEG%2FDXXBodjVzWkdhJe_AC2ffeVk.jpg,,37.5236895838546,127.047149068926,,"서울특별시 강남구 도산대로78길 5, 3층 (청담동)",35003357,서울 강남구 도산대로78길 5 3층
14,14,팔로우짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200914_90%2F1600052068334pNpty_JPEG%2FU-elrrPUPM1g6Ma9q-1rk_DA.jpg,4.88,37.4657580150675,127.101226214382,02-451-2486,서울특별시 강남구 헌릉로 569 (세곡동),1163064364,서울 강남구 헌릉로 569
15,15,아크로짐 논현점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_259%2F1656382416595EK1Ck_JPEG%2F%25B3%25ED%25C7%25F6%25B5%25BF_%25C1%25F6%25BC%25D2%25BB%25F3.jpeg,4.95,37.5191609544084,127.028644440099,02-540-4054,서울특별시 강남구 논현로 752 (논현동),1716003648,서울 강남구 논현로 752 구산빌딩 지하1층
16,16,GOTO 청담,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220622_158%2F1655885234674GtMQM_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpeg,,37.5183533187573,127.052659727211,5113004,서울특별시 강남구 학동로88길 12 (삼성동),1699199158,서울 강남구 학동로88길 12 지하1층
17,17,빌드업 운동센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210909_108%2F1631156944924Btpbx_JPEG%2FKakaoTalk_20210909_120729982_03.jpg,4.9,37.4898313973235,127.033547218949,,"서울특별시 강남구 도곡로 120, 세원빌딩 2층 (도곡동)",1419214406,서울 강남구 도곡로 120 2층
18,18,휘트니스모션,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211026_157%2F1635232352747D4pCu_JPEG%2FRLCvTytcNe1XeBWxuTueK0du.jpg,4.94,37.5243444672802,127.051591952726,,"서울특별시 강남구 도산대로 532, 청담동 (청담동)",1998306009,서울 강남구 도산대로 532 B1
19,19,브이엠휘트니스 삼성점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201026_190%2F1603687307960gwQg4_JPEG%2FjCUtSbNw6Md1QNVNT8Jx-AGi.jpg,4.8,37.5162938562313,127.051107823804,02-517-7654,"서울특별시 강남구 삼성로 633, 지하1층 (삼성동, 삼광빌딩)",1177293634,서울 강남구 삼성로 633 삼광빌딩 지하1층
20,20,오브 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220307_15%2F1646618613133YFyXi_JPEG%2FKakaoTalk_20220307_073333319.jpg,,37.5075305579448,127.035787185493,,"서울특별시 강남구 봉은사로 214, B2층 (역삼동, 한솔빌딩)",1398143711,서울 강남구 봉은사로 214 B2층(레드페이스 건물)
21,21,F&G 피트니스&골프 재활센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_171%2F1589458666552vt33R_JPEG%2Fe-uslv9wzHlS0ULxfrs7YtyP.jpg,,37.5009488414146,127.035059356588,1833-7838/1522-7838,"서울특별시 강남구 테헤란로25길 7 (역삼동, 창성재단빌딩)",1460827577,서울 강남구 테헤란로25길 7 B1-2
22,22,NY GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161210_113%2F1481360765357qbCln_JPEG%2F177160583625231_0.jpeg,,37.5050630932079,127.043977528438,0507-1404-6071,서울특별시 강남구 테헤란로43길 27 (역삼동),60501239,서울 강남구 테헤란로43길 27 대덕빌딩 지하1층 전체
23,23,스타짐23,,,37.5269009583537,127.045716712119,,"서울특별시 강남구 압구정로71길 4, 지하1층 (청담동, 미산빌딩)",31155669,서울 강남구 압구정로71길 4 미산빌딩
24,24,FLY GYM 플라이짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220712_251%2F1657590923662M05WT_JPEG%2F5e546f2ba6b5facde2450b74_qedgolf-intro.jpg,4.89,37.5010077030074,127.038726929619,,"서울특별시 강남구 테헤란로 204, 3층 (역삼동, 범진빌딩)",979577133,서울 서초구 서운로 3 지하1층
25,25,라비아 피트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201101_296%2F1604241942944BJGYG_JPEG%2Fo90PrDGbtI8erv5yG1Lf9XC-.jpg,,37.4990331412977,127.051899209649,,서울특별시 강남구 선릉로 328 (대치동),366155925,서울 강남구 선릉로 328 남서울상가 3층 라비아피트니스
26,26,모모스크린골프,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181214_216%2F1544773405692X78ck_JPEG%2F-uJhETDkCIW9xebQcCz7Fmd6.jpg,4.27,37.5248457627587,127.025399073485,515-1714,서울특별시 강남구 압구정로20길 15 (신사동),93192517,서울 강남구 압구정로20길 15
27,27,핏플로우 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220323_9%2F1648037738703IRFoV_JPEG%2FKakaoTalk_20220323_210735832.jpg,,37.524994169395,127.048204915417,,"서울특별시 강남구 압구정로79길 14, 4층 (청담동)",612685716,서울 강남구 압구정로79길 14 동민빌딩 4층
28,28,이엠핏&필라테스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180510_156%2F1525953571673oXAc4_JPEG%2F50wdwhQqevI9_bxHz5OivGOx.JPG.jpg,,37.5002229368483,127.051448351881,02-564-3337,"서울특별시 강남구 선릉로 340, 9층 (대치동, 대치 EM 프라자)",281959496,서울 강남구 선릉로 340 EM프라자 9층
29,29,본 스토리,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220411_71%2F1649681777265GDfvQ_PNG%2F20220411_215546.png,4.5,37.5280407556239,127.036869472402,,"서울특별시 강남구 압구정로46길 5-2, 원일 3층 (신사동)",561356405,"서울 강남구 압구정로46길 5-2 301, 302호"
30,30,diamond fit,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191111_161%2F1573439103282QVtHi_JPEG%2FLIXf3jr5aJygWk5UabGuLwFo.jpg,,37.5023889558728,127.05367358992,,"서울특별시 강남구 선릉로76길 36, 2층 (대치동, 명신빌딩)",733869304,서울 강남구 선릉로76길 39 2층
31,31,김성훈 골프아카데미,,,37.5271468521262,127.049491124593,,"서울특별시 강남구 도산대로85길 39, 지하1층 (청담동)",1117245331,서울 강남구 도산대로85길 39
32,32,Golden time studio,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_209%2F1564367763757UFt2E_JPEG%2FKoFsN-KQ9rqJADUJju3lJy0w.jpg,4.77,37.5227715627471,127.021309504024,070-8885-0717,"서울특별시 강남구 압구정로8길 10, 지하1층 (신사동, BOGO빌딩)",1941562120,서울 강남구 압구정로8길 10 지하 1층
33,33,TEAM ANSWER PT SHOP,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220126_242%2F1643123093649znoor_JPEG%2FKakaoTalk_20191108_234557402-tile.jpg,,37.5287834827873,127.035291971234,02-512-5122,"서울특별시 강남구 압구정로 310, 지하1층 (신사동)",1922192384,서울 강남구 압구정로 310 고려빌딩 B1 팀앤써피티샵
34,34,더바른몸,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190816_262%2F1565944421497TozP3_JPEG%2F%25B4%25F5%25B9%25D9%25B8%25A5%25B8%25F6-%25C3%25D6%25C1%25BE%25B7%25CE%25B0%25ED.jpg,4.77,37.5050190845973,127.025394503945,02-3444-2080,"서울특별시 강남구 봉은사로 107, 지하1층 (논현동)",1653555113,서울 강남구 봉은사로 209 B1 더프라자
35,35,마음가짐,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200808_299%2F1596847211171tQizn_JPEG%2FS33bq0-L8rZONU5KoTnFd5Jb.jpg,,37.5104218436877,127.055669203417,02-554-9910,"서울특별시 강남구 테헤란로81길 51, 3층 (삼성동)",38576744,서울 강남구 테헤란로81길 51 3F
36,36,나아짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220626_154%2F1656219039501Xa5n7_JPEG%2F20220625_151649_Burst01.jpg,,37.5260214435997,127.030504299987,,"서울특별시 강남구 압구정로34길 32, 성우 에이치 지하1층 (신사동)",1720613904,"서울 강남구 압구정로34길 32 지하 1층(신사동, 성우 에이치 )"
37,37,바디트레인,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150902_26%2F1441124784724xrega_JPEG%2F156563517878296_0.jpeg,,37.4988329157332,127.033517432189,02-557-3737,"서울특별시 강남구 논현로87길 41, 신일유토빌 2층 201호 (역삼동)",35116999,서울 강남구 논현로87길 41
38,38,크라크라짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220614_18%2F1655135334559b3owB_PNG%2FKakaoTalk_20220614_004818232_02.png,,37.5220250107345,127.039180326759,,"서울특별시 강남구 선릉로 755, 진성빌딩 지하1층 (논현동)",1060279138,서울 강남구 선릉로 755 진성빌딩 B1
39,39,올댓바디,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200110_194%2F1578640513896bRcNU_JPEG%2FDev0eFKlUSOWH2r5e8ILkQSd.jpg,,37.5230748365622,127.02277737988,02-3443-3300,"서울특별시 강남구 압구정로12길 13, 동성빌딩 3층 (신사동)",1940929911,"서울 강남구 가로수길 78 동성빌딩 3층, 서울 강남구 신사동 547-2 동성빌딩 3층 4층가로수길 ZARAHOME 맞은편"
40,40,로그짐 삼성점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220608_299%2F1654641162727UWu4c_JPEG%2F1CF7019F-516F-49E0-B4E6-453E7435E9BD.jpeg,4.93,37.5103399869121,127.057642715348,02-553-9682,"서울특별시 강남구 테헤란로87길 39, 심스빌딩 B2층 (삼성동)",1396556905,서울 강남구 테헤란로87길 39 심스빌딩 지하2층 1호
41,41,올댓바스켓,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220511_3%2F1652252719169T1kmw_JPEG%2FKakaoTalk_20220511_155902891.jpg,4.55,37.4995006419713,127.061708294936,02-1600-0535,"서울특별시 강남구 도곡로 505, 지하2,3층 (대치동)",1831770183,서울 강남구 도곡로 505
42,42,주식회사 기븐,,,37.5242516279542,127.042398800599,02-512-0885,"서울특별시 강남구 선릉로152길 34, 지하1층 (청담동)",1640905950,서울 강남구 선릉로152길 34 지하1층
43,43,대청spo5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_79%2F156438801367008cRf_JPEG%2FxRhiSoJGGaqif58aceAQm_BI.JPG.jpg,4.43,37.494341198165,127.079647753194,02-3413-7400,"서울특별시 강남구 개포로 623, 대청타워 3층 (개포동)",37775667,서울 강남구 개포로 623 3층
44,44,리젠트핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211222_234%2F1640144236020paGdr_JPEG%2F1FC4CC12-3EB3-45BC-A5C5-68A1110B5C83.jpeg,,37.5096647271682,127.030818519106,070-4300-9682,"서울특별시 강남구 논현로119길 23, B1층 (논현동)",1069284280,서울 강남구 논현로119길 23 B1
45,45,로그짐 PT 선릉점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_68%2F1629969129589fI36i_PNG%2Fp-dTnfkePKnh7btIrI6wnSWO.png,4.74,37.5041662879426,127.052043567109,02-538-9682,"서울특별시 강남구 선릉로86길 31, 롯데골드로즈2 2층 214호 (대치동)",1566472962,서울 강남구 선릉로86길 31 롯데골드로즈2차 214호
46,46,CD BOXING FIT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190109_36%2F1547030396065x4YKw_JPEG%2FmFX0QUfHqQp3Qr-PrMR0Y8pB.jpeg.jpg,5.0,37.4924754833972,127.040218323216,02-555-8119,"서울특별시 강남구 도곡로 191, 상운빌딩 3층 (역삼동)",1380951467,서울 강남구 도곡로 191 3층 청담복싱핏
47,47,Thera PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211227_47%2F16405873444133xrOn_JPEG%2FIMG_20211220_182314_724.jpg,5.0,37.5080107823293,127.034615454935,,"서울특별시 강남구 봉은사로29길 5, B01호 (논현동)",1846137508,서울 강남구 봉은사로29길 5 지하 1층 테라피티 언주역점
48,48,로그짐 역삼점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220411_277%2F1649685438999o4NNQ_JPEG%2FKakaoTalk_20220411_203353147.jpg,4.79,37.4981873504904,127.033813318195,02-538-9682,"서울특별시 강남구 논현로85길 52, 역삼 푸르지오 시티 B1층 101호 (역삼동)",1340952403,서울 강남구 논현로85길 52 지하 1층
49,49,바디핏 스타일,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190912_148%2F1568232186357B5x3P_JPEG%2FDNmRX7FEFwGcAp48MwApnhdC.jpg,,37.5231247243711,127.034733524825,,"서울특별시 강남구 언주로152길 15-5, 지하1층 (신사동)",1041795219,서울 강남구 언주로152길 15-5 지하 1층 바디핏스타일
50,50,최원준 GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190515_52%2F1557924519784pTWvr_JPEG%2FmNDdnFga5q43brQ3pF1SVCKH.jpg,,37.4934943562011,127.059772967826,,"서울특별시 강남구 남부순환로 2921, 남서울종합상가 308호 (대치동)",1488853629,서울 강남구 남부순환로 2921 남서울종합상가 308호
